   5.5043814E-001   5.8128347E-001   6.0856956E-001   6.3110713E-001   6.4775203E-001   6.5751444E-001   6.5968867E-001   6.5403558E-001   6.4103950E-001   6.2219196E-001   6.0013959E-001   5.7847905E-001   5.6111494E-001   5.5136278E-001   5.5111374E-001   5.6026373E-001   5.7646873E-001   5.9531678E-001   6.1103871E-001   6.1767696E-001   6.1040853E-001   5.8686291E-001   5.4842461E-001   5.0083698E-001   4.5271486E-001   4.1205157E-001   3.8321506E-001   3.6627921E-001   3.5801300E-001   3.5324747E-001   3.4629760E-001   3.3262473E-001   3.1060817E-001   2.8266809E-001   2.5468385E-001   2.3362537E-001   2.2514064E-001   2.3278457E-001   2.5831832E-001   3.0141584E-001   3.5858113E-001   4.2310599E-001   4.8739414E-001   5.4592244E-001   5.9623811E-001   6.3794014E-001   6.7128586E-001   6.9643837E-001   7.1334001E-001   7.2184322E-001   7.2184322E-001   7.1334001E-001   6.9643837E-001   6.7128586E-001   6.3794014E-001   5.9623811E-001   5.4592244E-001   4.8739414E-001   4.2310599E-001   3.5858113E-001   3.0141584E-001   2.5831832E-001   2.3278457E-001   2.2514064E-001   2.3362537E-001   2.5468385E-001   2.8266810E-001   3.1060818E-001   3.3262474E-001   3.4629760E-001   3.5324748E-001   3.5801301E-001   3.6627922E-001   3.8321507E-001   4.1205158E-001   4.5271487E-001   5.0083699E-001   5.4842462E-001   5.8686291E-001   6.1040854E-001   6.1767696E-001   6.1103872E-001   5.9531678E-001   5.7646873E-001   5.6026374E-001   5.5111374E-001   5.5136278E-001   5.6111494E-001   5.7847905E-001   6.0013959E-001   6.2219196E-001   6.4103950E-001   6.5403558E-001   6.5968867E-001   6.5751444E-001   6.4775203E-001   6.3110713E-001   6.0856956E-001   5.8128347E-001   5.5043814E-001
   5.2590381E-001   5.6021993E-001   5.9139475E-001   6.1823161E-001   6.3957045E-001   6.5438265E-001   6.6186494E-001   6.6155681E-001   6.5351667E-001   6.3856312E-001   6.1850358E-001   5.9617543E-001   5.7512599E-001   5.5893323E-001   5.5039335E-001   5.5085056E-001   5.5980485E-001   5.7482842E-001   5.9185228E-001   6.0588295E-001   6.1203455E-001   6.0660525E-001   5.8801033E-001   5.5746697E-001   5.1903870E-001   4.7846594E-001   4.4099167E-001   4.0945674E-001   3.8370628E-001   3.6121558E-001   3.3833620E-001   3.1179311E-001   2.8021979E-001   2.4523847E-001   2.1125921E-001   1.8373729E-001   1.6716161E-001   1.6447999E-001   1.7796816E-001   2.0996675E-001   2.6201603E-001   3.3234911E-001   4.1402691E-001   4.9668445E-001   5.7107312E-001   6.3213530E-001   6.7874558E-001   7.1185600E-001   7.3293125E-001   7.4315609E-001   7.4315609E-001   7.3293125E-001   7.1185600E-001   6.7874558E-001   6.3213530E-001   5.7107312E-001   4.9668445E-001   4.1402691E-001   3.3234911E-001   2.6201603E-001   2.0996675E-001   1.7796816E-001   1.6447999E-001   1.6716161E-001   1.8373729E-001   2.1125921E-001   2.4523847E-001   2.8021979E-001   3.1179311E-001   3.3833621E-001   3.6121558E-001   3.8370629E-001   4.0945675E-001   4.4099168E-001   4.7846594E-001   5.1903870E-001   5.5746697E-001   5.8801034E-001   6.0660525E-001   6.1203456E-001   6.0588295E-001   5.9185228E-001   5.7482842E-001   5.5980486E-001   5.5085056E-001   5.5039335E-001   5.5893323E-001   5.7512599E-001   5.9617543E-001   6.1850359E-001   6.3856312E-001   6.5351667E-001   6.6155681E-001   6.6186494E-001   6.5438265E-001   6.3957045E-001   6.1823161E-001   5.9139475E-001   5.6021994E-001   5.2590381E-001
   5.0160725E-001   5.3898548E-001   5.7362334E-001   6.0431881E-001   6.2990440E-001   6.4933564E-001   6.6176465E-001   6.6661298E-001   6.6367738E-001   6.5329928E-001   6.3658273E-001   6.1555926E-001   5.9313178E-001   5.7268092E-001   5.5740298E-001   5.4961431E-001   5.5024260E-001   5.5858686E-001   5.7235239E-001   5.8799163E-001   6.0136549E-001   6.0860375E-001   6.0692772E-001   5.9524020E-001   5.7437017E-001   5.4682384E-001   5.1592012E-001   4.8452908E-001   4.5401113E-001   4.2387593E-001   3.9225122E-001   3.5695459E-001   3.1688029E-001   2.7324627E-001   2.2992069E-001   1.9220709E-001   1.6475062E-001   1.5036538E-001   1.5064672E-001   1.6736208E-001   2.0303655E-001   2.5966140E-001   3.3563092E-001   4.2336252E-001   5.1109172E-001   5.8818836E-001   6.4895036E-001   6.9236031E-001   7.1978413E-001   7.3296474E-001   7.3296474E-001   7.1978413E-001   6.9236031E-001   6.4895036E-001   5.8818836E-001   5.1109172E-001   4.2336252E-001   3.3563092E-001   2.5966140E-001   2.0303655E-001   1.6736208E-001   1.5064672E-001   1.5036538E-001   1.6475063E-001   1.9220709E-001   2.2992069E-001   2.7324628E-001   3.1688029E-001   3.5695459E-001   3.9225123E-001   4.2387594E-001   4.5401113E-001   4.8452909E-001   5.1592013E-001   5.4682384E-001   5.7437018E-001   5.9524021E-001   6.0692772E-001   6.0860375E-001   6.0136549E-001   5.8799163E-001   5.7235239E-001   5.5858687E-001   5.5024260E-001   5.4961431E-001   5.5740298E-001   5.7268092E-001   5.9313178E-001   6.1555926E-001   6.3658273E-001   6.5329928E-001   6.6367738E-001   6.6661298E-001   6.6176465E-001   6.4933564E-001   6.2990440E-001   6.0431881E-001   5.7362334E-001   5.3898548E-001   5.0160725E-001
   4.7805696E-001   5.1814032E-001   5.5585993E-001   5.9000672E-001   6.1940897E-001   6.4301853E-001   6.5997401E-001   6.6964595E-001   6.7169059E-001   6.6614846E-001   6.5360631E-001   6.3538489E-001   6.1363845E-001   5.9122184E-001   5.7126604E-001   5.5657311E-001   5.4904829E-001   5.4933501E-001   5.5669484E-001   5.6911952E-001   5.8367859E-001   5.9708828E-001   6.0639006E-001   6.0954433E-001   6.0576645E-001   5.9551846E-001   5.8014169E-001   5.6119976E-001   5.3973603E-001   5.1574215E-001   4.8807621E-001   4.5491772E-001   4.1472461E-001   3.6752282E-001   3.1601561E-001   2.6556673E-001   2.2248651E-001   1.9168733E-001   1.7571080E-001   1.7562626E-001   1.9241987E-001   2.2736648E-001   2.8076865E-001   3.4967330E-001   4.2667943E-001   5.0183626E-001   5.6650032E-001   6.1578711E-001   6.4826073E-001   6.6422979E-001   6.6422979E-001   6.4826073E-001   6.1578711E-001   5.6650032E-001   5.0183626E-001   4.2667943E-001   3.4967330E-001   2.8076865E-001   2.2736648E-001   1.9241988E-001   1.7562626E-001   1.7571080E-001   1.9168733E-001   2.2248652E-001   2.6556673E-001   3.1601562E-001   3.6752283E-001   4.1472461E-001   4.5491773E-001   4.8807622E-001   5.1574215E-001   5.3973604E-001   5.6119977E-001   5.8014170E-001   5.9551847E-001   6.0576645E-001   6.0954433E-001   6.0639007E-001   5.9708829E-001   5.8367859E-001   5.6911952E-001   5.5669485E-001   5.4933501E-001   5.4904829E-001   5.5657311E-001   5.7126604E-001   5.9122184E-001   6.1363845E-001   6.3538489E-001   6.5360631E-001   6.6614846E-001   6.7169059E-001   6.6964595E-001   6.5997401E-001   6.4301853E-001   6.1940897E-001   5.9000672E-001   5.5585993E-001   5.1814032E-001   4.7805697E-001
   4.5557863E-001   4.9807228E-001   5.3855071E-001   5.7579224E-001   6.0861987E-001   6.3598715E-001   6.5703645E-001   6.7112820E-001   6.7785994E-001   6.7710835E-001   6.6912528E-001   6.5468974E-001   6.3526032E-001   6.1301500E-001   5.9066758E-001   5.7104934E-001   5.5658413E-001   5.4884343E-001   5.4829994E-001   5.5429484E-001   5.6519165E-001   5.7869903E-001   5.9233145E-001   6.0391444E-001   6.1198768E-001   6.1597446E-001   6.1606303E-001   6.1283801E-001   6.0677872E-001   5.9779126E-001   5.8493638E-001   5.6645935E-001   5.4017444E-001   5.0424917E-001   4.5838552E-001   4.0506622E-001   3.4991517E-001   3.0022326E-001   2.6227489E-001   2.3962371E-001   2.3337686E-001   2.4337746E-001   2.6879150E-001   3.0768040E-001   3.5621255E-001   4.0860071E-001   4.5827042E-001   4.9953640E-001   5.2860364E-001   5.4350760E-001   5.4350760E-001   5.2860364E-001   4.9953640E-001   4.5827042E-001   4.0860071E-001   3.5621256E-001   3.0768040E-001   2.6879151E-001   2.4337747E-001   2.3337686E-001   2.3962371E-001   2.6227489E-001   3.0022326E-001   3.4991517E-001   4.0506622E-001   4.5838552E-001   5.0424918E-001   5.4017444E-001   5.6645936E-001   5.8493639E-001   5.9779126E-001   6.0677872E-001   6.1283801E-001   6.1606303E-001   6.1597446E-001   6.1198769E-001   6.0391444E-001   5.9233145E-001   5.7869903E-001   5.6519165E-001   5.5429484E-001   5.4829994E-001   5.4884343E-001   5.5658413E-001   5.7104934E-001   5.9066758E-001   6.1301500E-001   6.3526032E-001   6.5468974E-001   6.6912528E-001   6.7710835E-001   6.7785995E-001   6.7112820E-001   6.5703645E-001   6.3598715E-001   6.0861987E-001   5.7579224E-001   5.3855071E-001   4.9807228E-001   4.5557863E-001
   4.3430606E-001   4.7897798E-001   5.2195548E-001   5.6199475E-001   5.9790838E-001   6.2865200E-001   6.5338016E-001   6.7146662E-001   6.8250165E-001   6.8629411E-001   6.8291036E-001   6.7277007E-001   6.5678405E-001   6.3646913E-001   6.1393928E-001   5.9169788E-001   5.7225256E-001   5.5767938E-001   5.4928648E-001   5.4745928E-001   5.5168545E-001   5.6072385E-001   5.7288542E-001   5.8638658E-001   5.9970193E-001   6.1181477E-001   6.2227979E-001   6.3107323E-001   6.3828274E-001   6.4374567E-001   6.4675829E-001   6.4594427E-001   6.3931517E-001   6.2453057E-001   5.9940730E-001   5.6278294E-001   5.1569058E-001   4.6224630E-001   4.0915326E-001   3.6349518E-001   3.3029061E-001   3.1156447E-001   3.0693550E-001   3.1453633E-001   3.3153513E-001   3.5435520E-001   3.7896572E-001   4.0139338E-001   4.1829075E-001   4.2732547E-001   4.2732547E-001   4.1829075E-001   4.0139338E-001   3.7896572E-001   3.5435520E-001   3.3153513E-001   3.1453633E-001   3.0693550E-001   3.1156447E-001   3.3029062E-001   3.6349519E-001   4.0915327E-001   4.6224631E-001   5.1569058E-001   5.6278295E-001   5.9940730E-001   6.2453058E-001   6.3931518E-001   6.4594427E-001   6.4675830E-001   6.4374567E-001   6.3828275E-001   6.3107324E-001   6.2227979E-001   6.1181477E-001   5.9970193E-001   5.8638658E-001   5.7288542E-001   5.6072385E-001   5.5168545E-001   5.4745928E-001   5.4928648E-001   5.5767938E-001   5.7225256E-001   5.9169788E-001   6.1393928E-001   6.3646913E-001   6.5678405E-001   6.7277007E-001   6.8291036E-001   6.8629411E-001   6.8250165E-001   6.7146662E-001   6.5338016E-001   6.2865200E-001   5.9790839E-001   5.6199475E-001   5.2195548E-001   4.7897798E-001   4.3430606E-001
   4.1419101E-001   4.6086383E-001   5.0614018E-001   5.4874061E-001   5.8745810E-001   6.2124629E-001   6.4927422E-001   6.7094093E-001   6.8585935E-001   6.9383201E-001   6.9484773E-001   6.8912390E-001   6.7720072E-001   6.6006031E-001   6.3920498E-001   6.1661353E-001   5.9453184E-001   5.7513777E-001   5.6019289E-001   5.5079669E-001   5.4729806E-001   5.4935340E-001   5.5609199E-001   5.6634907E-001   5.7892436E-001   5.9281016E-001   6.0732444E-001   6.2210219E-001   6.3694403E-001   6.5157563E-001   6.6540633E-001   6.7737324E-001   6.8591606E-001   6.8907500E-001   6.8468239E-001   6.7066180E-001   6.4553027E-001   6.0918642E-001   5.6376857E-001   5.1387745E-001   4.6549396E-001   4.2398355E-001   3.9253584E-001   3.7187158E-001   3.6086597E-001   3.5735503E-001   3.5875804E-001   3.6250951E-001   3.6638432E-001   3.6875168E-001   3.6875168E-001   3.6638432E-001   3.6250952E-001   3.5875804E-001   3.5735503E-001   3.6086597E-001   3.7187159E-001   3.9253584E-001   4.2398356E-001   4.6549396E-001   5.1387746E-001   5.6376858E-001   6.0918642E-001   6.4553027E-001   6.7066180E-001   6.8468240E-001   6.8907500E-001   6.8591606E-001   6.7737324E-001   6.6540633E-001   6.5157563E-001   6.3694404E-001   6.2210219E-001   6.0732444E-001   5.9281016E-001   5.7892436E-001   5.6634907E-001   5.5609199E-001   5.4935340E-001   5.4729806E-001   5.5079669E-001   5.6019289E-001   5.7513777E-001   5.9453183E-001   6.1661353E-001   6.3920498E-001   6.6006031E-001   6.7720072E-001   6.8912390E-001   6.9484773E-001   6.9383201E-001   6.8585935E-001   6.7094093E-001   6.4927422E-001   6.2124629E-001   5.8745810E-001   5.4874061E-001   5.0614018E-001   4.6086383E-001   4.1419101E-001
   3.9502574E-001   4.4356202E-001   4.9098618E-001   5.3596596E-001   5.7726145E-001   6.1381610E-001   6.4481074E-001   6.6967386E-001   6.8805637E-001   6.9979031E-001   7.0485687E-001   7.0338729E-001   6.9571059E-001   6.8244245E-001   6.6458172E-001   6.4355580E-001   6.2115578E-001   5.9934210E-001   5.7996716E-001   5.6450730E-001   5.5388943E-001   5.4844774E-001   5.4799615E-001   5.5197824E-001   5.5965343E-001   5.7027861E-001   5.8324298E-001   5.9811774E-001   6.1460133E-001   6.3237516E-001   6.5092071E-001   6.6936841E-001   6.8643876E-001   7.0049652E-001   7.0969166E-001   7.1213921E-001   7.0612204E-001   6.9036626E-001   6.6446370E-001   6.2939207E-001   5.8782060E-001   5.4376819E-001   5.0155178E-001   4.6458168E-001   4.3469224E-001   4.1219810E-001   3.9638153E-001   3.8604954E-001   3.7997652E-001   3.7720081E-001   3.7720081E-001   3.7997652E-001   3.8604954E-001   3.9638153E-001   4.1219810E-001   4.3469224E-001   4.6458168E-001   5.0155178E-001   5.4376820E-001   5.8782060E-001   6.2939208E-001   6.6446370E-001   6.9036627E-001   7.0612204E-001   7.1213922E-001   7.0969166E-001   7.0049652E-001   6.8643876E-001   6.6936842E-001   6.5092071E-001   6.3237516E-001   6.1460133E-001   5.9811774E-001   5.8324298E-001   5.7027861E-001   5.5965344E-001   5.5197824E-001   5.4799615E-001   5.4844774E-001   5.5388943E-001   5.6450730E-001   5.7996716E-001   5.9934210E-001   6.2115578E-001   6.4355580E-001   6.6458172E-001   6.8244245E-001   6.9571058E-001   7.0338729E-001   7.0485687E-001   6.9979031E-001   6.8805637E-001   6.6967386E-001   6.4481074E-001   6.1381610E-001   5.7726145E-001   5.3596596E-001   4.9098618E-001   4.4356202E-001   3.9502574E-001
   3.7647254E-001   4.2675565E-001   4.7621086E-001   5.2343287E-001   5.6713163E-001   6.0622797E-001   6.3990740E-001   6.6762626E-001   6.8907901E-001   7.0414523E-001   7.1283878E-001   7.1528023E-001   7.1170705E-001   7.0252494E-001   6.8838646E-001   6.7026275E-001   6.4946143E-001   6.2755214E-001   6.0619767E-001   5.8693497E-001   5.7097759E-001   5.5909897E-001   5.5161861E-001   5.4847627E-001   5.4935981E-001   5.5384878E-001   5.6153751E-001   5.7210636E-001   5.8531974E-001   6.0094829E-001   6.1863735E-001   6.3776766E-001   6.5736304E-001   6.7608818E-001   6.9234551E-001   7.0444022E-001   7.1076361E-001   7.0996334E-001   7.0111361E-001   6.8392270E-001   6.5897072E-001   6.2786311E-001   5.9311828E-001   5.5771215E-001   5.2444225E-001   4.9541774E-001   4.7187721E-001   4.5431372E-001   4.4275327E-001   4.3703882E-001   4.3703882E-001   4.4275327E-001   4.5431372E-001   4.7187721E-001   4.9541774E-001   5.2444225E-001   5.5771215E-001   5.9311828E-001   6.2786311E-001   6.5897072E-001   6.8392270E-001   7.0111361E-001   7.0996335E-001   7.1076362E-001   7.0444022E-001   6.9234551E-001   6.7608818E-001   6.5736304E-001   6.3776766E-001   6.1863736E-001   6.0094829E-001   5.8531975E-001   5.7210636E-001   5.6153752E-001   5.5384878E-001   5.4935981E-001   5.4847627E-001   5.5161861E-001   5.5909896E-001   5.7097759E-001   5.8693497E-001   6.0619767E-001   6.2755214E-001   6.4946143E-001   6.7026275E-001   6.8838646E-001   7.0252494E-001   7.1170705E-001   7.1528023E-001   7.1283878E-001   7.0414523E-001   6.8907901E-001   6.6762626E-001   6.3990740E-001   6.0622797E-001   5.6713163E-001   5.2343288E-001   4.7621086E-001   4.2675565E-001   3.7647254E-001
   3.5809661E-001   4.1000837E-001   4.6139423E-001   5.1075321E-001   5.5672393E-001   5.9818784E-001   6.3432364E-001   6.6460907E-001   6.8878099E-001   7.0677279E-001   7.1865069E-001   7.2456740E-001   7.2474619E-001   7.1950064E-001   7.0928542E-001   6.9476011E-001   6.7683616E-001   6.5667313E-001   6.3560333E-001   6.1499282E-001   5.9607713E-001   5.7982330E-001   5.6685765E-001   5.5747110E-001   5.5168809E-001   5.4937052E-001   5.5032437E-001   5.5437967E-001   5.6142164E-001   5.7136243E-001   5.8405909E-001   5.9920124E-001   6.1620567E-001   6.3415912E-001   6.5183914E-001   6.6781781E-001   6.8062278E-001   6.8891360E-001   6.9163793E-001   6.8815798E-001   6.7835593E-001   6.6271766E-001   6.4236089E-001   6.1895312E-001   5.9449562E-001   5.7102308E-001   5.5032397E-001   5.3377278E-001   5.2229723E-001   5.1643861E-001   5.1643861E-001   5.2229723E-001   5.3377278E-001   5.5032397E-001   5.7102308E-001   5.9449562E-001   6.1895312E-001   6.4236089E-001   6.6271767E-001   6.7835593E-001   6.8815798E-001   6.9163793E-001   6.8891360E-001   6.8062278E-001   6.6781781E-001   6.5183914E-001   6.3415912E-001   6.1620568E-001   5.9920125E-001   5.8405909E-001   5.7136243E-001   5.6142164E-001   5.5437967E-001   5.5032437E-001   5.4937052E-001   5.5168809E-001   5.5747110E-001   5.6685765E-001   5.7982330E-001   5.9607713E-001   6.1499282E-001   6.3560333E-001   6.5667312E-001   6.7683616E-001   6.9476011E-001   7.0928542E-001   7.1950064E-001   7.2474619E-001   7.2456740E-001   7.1865069E-001   7.0677279E-001   6.8878099E-001   6.6460907E-001   6.3432364E-001   5.9818784E-001   5.5672393E-001   5.1075322E-001   4.6139423E-001   4.1000837E-001   3.5809661E-001
   3.3940075E-001   3.9279633E-001   4.4600828E-001   4.9741580E-001   5.4556127E-001   5.8926522E-001   6.2768326E-001   6.6030354E-001   6.8689896E-001   7.0745541E-001   7.2209783E-001   7.3103124E-001   7.3450772E-001   7.3282396E-001   7.2634753E-001   7.1556211E-001   7.0111376E-001   6.8383490E-001   6.6472466E-001   6.4487812E-001   6.2537723E-001   6.0717443E-001   5.9100378E-001   5.7734368E-001   5.6643549E-001   5.5834537E-001   5.5304609E-001   5.5049343E-001   5.5067505E-001   5.5361730E-001   5.5934659E-001   5.6781461E-001   5.7880811E-001   5.9187164E-001   6.0627147E-001   6.2102040E-001   6.3496608E-001   6.4692586E-001   6.5583733E-001   6.6089367E-001   6.6164463E-001   6.5805705E-001   6.5053367E-001   6.3988524E-001   6.2724919E-001   6.1395789E-001   6.0137772E-001   5.9075392E-001   5.8309159E-001   5.7908466E-001   5.7908466E-001   5.8309159E-001   5.9075393E-001   6.0137772E-001   6.1395789E-001   6.2724919E-001   6.3988524E-001   6.5053367E-001   6.5805705E-001   6.6164463E-001   6.6089367E-001   6.5583733E-001   6.4692586E-001   6.3496608E-001   6.2102040E-001   6.0627147E-001   5.9187164E-001   5.7880811E-001   5.6781461E-001   5.5934659E-001   5.5361730E-001   5.5067505E-001   5.5049343E-001   5.5304609E-001   5.5834537E-001   5.6643549E-001   5.7734368E-001   5.9100378E-001   6.0717443E-001   6.2537723E-001   6.4487811E-001   6.6472466E-001   6.8383490E-001   7.0111376E-001   7.1556211E-001   7.2634753E-001   7.3282396E-001   7.3450772E-001   7.3103124E-001   7.2209783E-001   7.0745541E-001   6.8689896E-001   6.6030354E-001   6.2768326E-001   5.8926522E-001   5.4556127E-001   4.9741580E-001   4.4600828E-001   3.9279633E-001   3.3940075E-001
   3.1986322E-001   3.7454243E-001   4.2944773E-001   4.8281434E-001   5.3306000E-001   5.7891752E-001   6.1949755E-001   6.5428257E-001   6.8307054E-001   7.0589319E-001   7.2293248E-001   7.3445184E-001   7.4075177E-001   7.4215300E-001   7.3900532E-001   7.3171552E-001   7.2078317E-001   7.0682848E-001   6.9059654E-001   6.7292710E-001   6.5469133E-001   6.3671003E-001   6.1967659E-001   6.0410714E-001   5.9033035E-001   5.7851632E-001   5.6873251E-001   5.6100825E-001   5.5538842E-001   5.5196080E-001   5.5084854E-001   5.5216898E-001   5.5596918E-001   5.6215579E-001   5.7043943E-001   5.8031183E-001   5.9106698E-001   6.0186701E-001   6.1184153E-001   6.2020033E-001   6.2633669E-001   6.2990318E-001   6.3085008E-001   6.2942403E-001   6.2612941E-001   6.2165812E-001   6.1679733E-001   6.1232813E-001   6.0892930E-001   6.0709865E-001   6.0709865E-001   6.0892930E-001   6.1232813E-001   6.1679733E-001   6.2165812E-001   6.2612941E-001   6.2942404E-001   6.3085008E-001   6.2990318E-001   6.2633669E-001   6.2020034E-001   6.1184153E-001   6.0186701E-001   5.9106698E-001   5.8031183E-001   5.7043943E-001   5.6215580E-001   5.5596918E-001   5.5216898E-001   5.5084854E-001   5.5196080E-001   5.5538842E-001   5.6100825E-001   5.6873251E-001   5.7851632E-001   5.9033034E-001   6.0410714E-001   6.1967659E-001   6.3671003E-001   6.5469133E-001   6.7292710E-001   6.9059654E-001   7.0682848E-001   7.2078317E-001   7.3171552E-001   7.3900532E-001   7.4215300E-001   7.4075177E-001   7.3445183E-001   7.2293248E-001   7.0589319E-001   6.8307054E-001   6.5428257E-001   6.1949755E-001   5.7891752E-001   5.3306000E-001   4.8281434E-001   4.2944773E-001   3.7454243E-001   3.1986322E-001
   2.9898178E-001   3.5465564E-001   4.1106374E-001   4.6627607E-001   5.1855465E-001   5.6651191E-001   6.0918490E-001   6.4602815E-001   6.7684857E-001   7.0171274E-001   7.2085278E-001   7.3458862E-001   7.4327498E-001   7.4727490E-001   7.4695729E-001   7.4271253E-001   7.3497751E-001   7.2425936E-001   7.1114611E-001   6.9629523E-001   6.8039765E-001   6.6412342E-001   6.4806303E-001   6.3268123E-001   6.1829630E-001   6.0509012E-001   5.9314486E-001   5.8249521E-001   5.7318119E-001   5.6528699E-001   5.5895498E-001   5.5437069E-001   5.5172221E-001   5.5114460E-001   5.5266384E-001   5.5615493E-001   5.6132560E-001   5.6773114E-001   5.7481912E-001   5.8199594E-001   5.8870238E-001   5.9448343E-001   5.9903972E-001   6.0225268E-001   6.0418110E-001   6.0503193E-001   6.0511176E-001   6.0476747E-001   6.0432510E-001   6.0403581E-001   6.0403581E-001   6.0432510E-001   6.0476747E-001   6.0511176E-001   6.0503193E-001   6.0418110E-001   6.0225268E-001   5.9903972E-001   5.9448343E-001   5.8870238E-001   5.8199594E-001   5.7481912E-001   5.6773114E-001   5.6132560E-001   5.5615493E-001   5.5266384E-001   5.5114460E-001   5.5172221E-001   5.5437069E-001   5.5895498E-001   5.6528698E-001   5.7318119E-001   5.8249521E-001   5.9314486E-001   6.0509012E-001   6.1829630E-001   6.3268123E-001   6.4806303E-001   6.6412341E-001   6.8039765E-001   6.9629523E-001   7.1114611E-001   7.2425936E-001   7.3497751E-001   7.4271252E-001   7.4695729E-001   7.4727490E-001   7.4327498E-001   7.3458862E-001   7.2085278E-001   7.0171274E-001   6.7684857E-001   6.4602815E-001   6.0918490E-001   5.6651192E-001   5.1855465E-001   4.6627607E-001   4.1106374E-001   3.5465564E-001   2.9898178E-001
   2.7632811E-001   3.3257992E-001   3.9020489E-001   4.4709430E-001   5.0132301E-001   5.5134457E-001   5.9608567E-001   6.3494266E-001   6.6770892E-001   6.9446997E-001   7.1549743E-001   7.3116129E-001   7.4186883E-001   7.4803102E-001   7.5005239E-001   7.4833859E-001   7.4331374E-001   7.3543893E-001   7.2522312E-001   7.1321897E-001   7.0000054E-001   6.8612541E-001   6.7208994E-001   6.5828956E-001   6.4499542E-001   6.3235430E-001   6.2041232E-001   6.0915676E-001   5.9856580E-001   5.8865425E-001   5.7950402E-001   5.7127179E-001   5.6417175E-001   5.5843770E-001   5.5427410E-001   5.5180823E-001   5.5105458E-001   5.5189923E-001   5.5410695E-001   5.5734870E-001   5.6124338E-001   5.6540555E-001   5.6948976E-001   5.7322418E-001   5.7642853E-001   5.7901497E-001   5.8097408E-001   5.8235015E-001   5.8321179E-001   5.8362348E-001   5.8362348E-001   5.8321179E-001   5.8235015E-001   5.8097408E-001   5.7901497E-001   5.7642853E-001   5.7322418E-001   5.6948976E-001   5.6540555E-001   5.6124338E-001   5.5734870E-001   5.5410695E-001   5.5189923E-001   5.5105458E-001   5.5180823E-001   5.5427410E-001   5.5843770E-001   5.6417175E-001   5.7127179E-001   5.7950402E-001   5.8865425E-001   5.9856580E-001   6.0915676E-001   6.2041232E-001   6.3235429E-001   6.4499541E-001   6.5828956E-001   6.7208994E-001   6.8612541E-001   7.0000054E-001   7.1321897E-001   7.2522312E-001   7.3543893E-001   7.4331374E-001   7.4833859E-001   7.5005239E-001   7.4803102E-001   7.4186883E-001   7.3116129E-001   7.1549743E-001   6.9446997E-001   6.6770892E-001   6.3494266E-001   5.9608567E-001   5.5134457E-001   5.0132301E-001   4.4709430E-001   3.9020489E-001   3.3257992E-001   2.7632811E-001
   2.5161629E-001   3.0785896E-001   3.6627209E-001   4.2457099E-001   4.8061668E-001   5.3266105E-001   5.7947463E-001   6.2035535E-001   6.5505190E-001   6.8364664E-001   7.0643570E-001   7.2382944E-001   7.3628235E-001   7.4425254E-001   7.4818584E-001   7.4851775E-001   7.4568571E-001   7.4014380E-001   7.3237249E-001   7.2287730E-001   7.1217325E-001   7.0075619E-001   6.8906658E-001   6.7745457E-001   6.6615561E-001   6.5528356E-001   6.4484419E-001   6.3476688E-001   6.2494841E-001   6.1530016E-001   6.0578899E-001   5.9646352E-001   5.8746009E-001   5.7898739E-001   5.7129336E-001   5.6462245E-001   5.5917288E-001   5.5506313E-001   5.5231362E-001   5.5084561E-001   5.5049539E-001   5.5103916E-001   5.5222293E-001   5.5379158E-001   5.5551255E-001   5.5719145E-001   5.5867876E-001   5.5986888E-001   5.6069384E-001   5.6111490E-001   5.6111490E-001   5.6069384E-001   5.5986888E-001   5.5867876E-001   5.5719145E-001   5.5551255E-001   5.5379158E-001   5.5222293E-001   5.5103916E-001   5.5049539E-001   5.5084561E-001   5.5231362E-001   5.5506313E-001   5.5917288E-001   5.6462245E-001   5.7129336E-001   5.7898739E-001   5.8746009E-001   5.9646352E-001   6.0578899E-001   6.1530016E-001   6.2494841E-001   6.3476687E-001   6.4484419E-001   6.5528356E-001   6.6615561E-001   6.7745457E-001   6.8906658E-001   7.0075619E-001   7.1217325E-001   7.2287730E-001   7.3237249E-001   7.4014380E-001   7.4568571E-001   7.4851775E-001   7.4818584E-001   7.4425254E-001   7.3628235E-001   7.2382944E-001   7.0643570E-001   6.8364664E-001   6.5505190E-001   6.2035535E-001   5.7947463E-001   5.3266105E-001   4.8061668E-001   4.2457099E-001   3.6627209E-001   3.0785896E-001   2.5161629E-001
